feature,mean_abs_shap
fp_1676,9.120218699615242e-05
fp_1180,9.043364260971728e-05
fp_862,9.028652637846379e-05
fp_1008,8.969431473825504e-05
fp_465,8.95954941379604e-05
fp_1529,8.945185864600549e-05
fp_1002,8.928430130984614e-05
fp_409,8.883739003914499e-05
fp_576,8.86132455981377e-05
fp_55,8.849324193621098e-05
fp_1600,8.847999567311727e-05
fp_450,8.845036496273554e-05
fp_516,8.8308437174376e-05
fp_1577,8.808309842797897e-05
fp_1979,8.788055012439548e-05
fp_1754,8.768985598769128e-05
fp_943,8.73861368221104e-05
fp_1421,8.736447023949186e-05
fp_33,8.726362149197635e-05
fp_1758,8.721698091635659e-05
fp_497,8.715983011832964e-05
fp_766,8.709816659102258e-05
fp_19,8.706445684704417e-05
fp_683,8.704650755666498e-05
fp_1646,8.65195352245719e-05
fp_672,8.632046933702218e-05
fp_710,8.614012367565503e-05
fp_1123,8.559579694831123e-05
fp_915,8.557053418565962e-05
fp_227,8.556982300312234e-05
fp_1245,8.527692950461842e-05
fp_763,8.507705107806319e-05
fp_1110,8.476494812166525e-05
fp_737,8.4258231988281e-05
fp_220,8.422104857763813e-05
fp_100,8.414691478747166e-05
fp_1185,8.402881078674833e-05
fp_290,8.383403666957142e-05
fp_575,8.36092785913221e-05
fp_1953,8.350336545178699e-05
fp_1401,8.312290877042257e-05
fp_83,8.260415811650352e-05
fp_845,8.217913350395817e-05
fp_39,8.214975542775831e-05
fp_1099,8.183291375522812e-05
fp_1044,8.176615924957168e-05
fp_123,8.135846253252216e-05
fp_1638,8.133186748685092e-05
fp_867,8.124998395704645e-05
fp_1965,8.094669946188015e-05
fp_1242,8.055320584231131e-05
fp_1759,8.052048889363456e-05
fp_855,8.034567506299315e-05
fp_2,8.024971582176223e-05
fp_748,8.016570507098387e-05
fp_1622,7.982942714499378e-05
fp_285,7.978220245803329e-05
fp_562,7.927113150468577e-05
fp_2010,7.906942605164737e-05
fp_540,7.872862123888998e-05
fp_728,7.866421960766601e-05
fp_78,7.858761748514477e-05
fp_800,7.852200451079386e-05
fp_1391,7.710486426183598e-05
fp_1043,7.664037893781202e-05
fp_1947,7.642289831813301e-05
fp_1042,7.62141996043932e-05
fp_444,7.54528945543459e-05
fp_437,7.52786576202721e-05
fp_341,7.522941767033885e-05
fp_1991,7.521463542319609e-05
fp_1653,7.506874631524405e-05
fp_811,7.474330170492158e-05
fp_1335,7.467106873015726e-05
fp_195,7.443254065669102e-05
fp_527,7.387577234259111e-05
fp_1704,7.38285627923946e-05
fp_1642,7.362250509171968e-05
fp_1211,7.350537125746246e-05
fp_1022,7.345920818038142e-05
fp_1370,7.341673985155337e-05
fp_1828,7.31840185832265e-05
fp_224,7.296598973671942e-05
fp_2006,7.295309339154015e-05
fp_57,7.288387355532778e-05
fp_329,7.288154630967161e-05
fp_1696,7.115168182343187e-05
fp_1209,7.109319953532318e-05
fp_821,7.097237860421539e-05
fp_1212,7.087659529770981e-05
fp_250,7.063765817689225e-05
fp_469,7.034140946303968e-05
fp_1850,7.032847970856029e-05
fp_1389,7.010846577304811e-05
fp_237,6.999016800707957e-05
fp_924,6.981236416000024e-05
fp_1227,6.970555236249888e-05
fp_1199,6.937448793484429e-05
fp_73,6.924029702155897e-05
fp_366,6.886883569185829e-05
fp_1685,6.861330473758262e-05
fp_1122,6.828759700981206e-05
fp_512,6.828539283974278e-05
fp_138,6.81536614039951e-05
fp_995,6.799783056919238e-05
fp_455,6.798964513116574e-05
fp_823,6.723256749575123e-05
fp_599,6.721721352657192e-05
fp_403,6.71161234920639e-05
fp_229,6.69532253706569e-05
fp_1964,6.689052123308206e-05
fp_10,6.67808909577252e-05
fp_1824,6.655031924270156e-05
fp_817,6.651991835967072e-05
fp_769,6.624835095213096e-05
fp_1453,6.617382038887334e-05
fp_451,6.614994283756168e-05
fp_1413,6.584307447491126e-05
fp_909,6.579785032466685e-05
fp_1139,6.56760814024927e-05
fp_82,6.556443312713474e-05
fp_1506,6.542218075760254e-05
fp_931,6.526914777681662e-05
fp_799,6.51487365685628e-05
fp_1489,6.510437372907908e-05
fp_1787,6.507990268148431e-05
fp_210,6.50005313016728e-05
fp_1995,6.49931041304226e-05
fp_1726,6.458432231314272e-05
fp_1074,6.428315823347214e-05
fp_1606,6.413564760787184e-05
fp_1254,6.398318439272812e-05
fp_142,6.391011261413989e-05
fp_1624,6.386981719286982e-05
fp_1566,6.356268241511855e-05
fp_895,6.354612976669039e-05
fp_1138,6.338263353305761e-05
fp_1725,6.329879874308298e-05
fp_74,6.326391560803021e-05
fp_603,6.322300831848315e-05
fp_742,6.281076152781205e-05
fp_1408,6.272724307609851e-05
fp_1177,6.238417523889272e-05
fp_1643,6.232683716681613e-05
fp_1137,6.210025633110159e-05
fp_1394,6.170200440426005e-05
fp_714,6.151231748158035e-05
fp_352,6.146819456958064e-05
fp_1124,6.13211914861882e-05
fp_1852,6.109311561237447e-05
fp_619,6.108775045458608e-05
fp_643,6.073518712761388e-05
fp_1364,6.058434699614922e-05
fp_1582,6.04699359517229e-05
fp_1273,6.023968976938177e-05
fp_75,5.992141921534313e-05
fp_412,5.962203139866996e-05
fp_357,5.9171090381393775e-05
fp_856,5.915173665591059e-05
fp_976,5.910764815085211e-05
fp_231,5.899155736272545e-05
fp_518,5.873203587926776e-05
fp_1183,5.868002325278951e-05
fp_1680,5.850934685991918e-05
fp_1460,5.830907479103808e-05
fp_349,5.828411535973791e-05
fp_324,5.817267006277336e-05
fp_139,5.7464126287429947e-05
fp_1745,5.7379731821890137e-05
fp_695,5.7372906347533767e-05
fp_108,5.729736429655929e-05
fp_1289,5.7274102325140746e-05
fp_1720,5.726548459886816e-05
fp_1244,5.706832899937372e-05
fp_363,5.694494463873291e-05
fp_673,5.628200415586093e-05
fp_1100,5.62525304543602e-05
fp_1659,5.607030497443144e-05
fp_991,5.5927499444340264e-05
fp_235,5.577085984402644e-05
fp_387,5.574084949173607e-05
fp_1549,5.5724333549109025e-05
fp_240,5.5431777056310375e-05
fp_1862,5.513037105548919e-05
fp_1162,5.5008442482939116e-05
fp_480,5.497460250167445e-05
fp_1849,5.4784974898651576e-05
fp_1440,5.475532191830175e-05
fp_642,5.457177071968554e-05
fp_1572,5.426091846429293e-05
fp_171,5.4190426392048176e-05
fp_1497,5.41666639062627e-05
fp_1945,5.4150866686802846e-05
fp_402,5.410160214722381e-05
fp_1841,5.388174351115421e-05
fp_1031,5.381373590348159e-05
fp_1423,5.3809557390808435e-05
fp_1906,5.3285409204192126e-05
fp_687,5.306517028739791e-05
fp_467,5.2995567225946765e-05
fp_1478,5.289779357745019e-05
fp_1065,5.285202690819095e-05
fp_937,5.2789006688810766e-05
fp_565,5.2190671003361754e-05
fp_574,5.179413887417596e-05
fp_633,5.1719168775597106e-05
fp_23,5.1673949548621106e-05
fp_1690,5.1318729544206126e-05
fp_58,5.118219326753265e-05
fp_602,5.10230987998257e-05
fp_1343,5.063966930399847e-05
fp_762,5.0514929356224096e-05
fp_440,5.017168083604466e-05
fp_1635,4.9462774311764915e-05
fp_620,4.930557934611653e-05
fp_1445,4.9142918204326325e-05
fp_1851,4.884784627181631e-05
fp_544,4.8700462402319625e-05
fp_1603,4.86473094988645e-05
fp_1045,4.8629946122432296e-05
fp_1522,4.8622387501762214e-05
fp_1291,4.829938285473758e-05
fp_727,4.8082410610288905e-05
fp_667,4.786062370306136e-05
fp_1342,4.772657453686979e-05
fp_376,4.764255903347084e-05
fp_485,4.721419454334073e-05
fp_1733,4.7050117623459026e-05
fp_537,4.7038913098184044e-05
fp_71,4.696609087306423e-05
fp_1776,4.633569856208291e-05
fp_8,4.6077480930896825e-05
fp_1235,4.603856472009265e-05
fp_1835,4.543583618653697e-05
fp_1539,4.519866616964463e-05
fp_307,4.500086505655105e-05
fp_441,4.493264873455369e-05
fp_1722,4.4831701318507735e-05
fp_1718,4.459677496962813e-05
fp_1019,4.456570292461571e-05
fp_1890,4.4023755937753395e-05
fp_1481,4.389924814931585e-05
fp_24,4.368677876316713e-05
fp_1314,4.350296114965317e-05
fp_804,4.347579995987318e-05
fp_1386,4.339701310158325e-05
fp_283,4.3268839549232936e-05
fp_330,4.324423575101483e-05
fp_214,4.3120687218929434e-05
fp_1875,4.3097259897133346e-05
fp_1205,4.308505107738e-05
fp_1703,4.306982002419051e-05
fp_416,4.298578175954046e-05
fp_1079,4.283410325368636e-05
fp_608,4.278890964764409e-05
fp_203,4.2717197744115405e-05
fp_1495,4.2714616394643495e-05
fp_1414,4.2708787177945764e-05
fp_1585,4.269218338730561e-05
fp_1069,4.268385712152457e-05
fp_1533,4.261488634872749e-05
fp_393,4.250640936995294e-05
fp_277,4.2320305179491664e-05
fp_1482,4.2168841610944855e-05
fp_1371,4.213300548828065e-05
fp_253,4.1516805083177276e-05
fp_1181,4.102790818328788e-05
fp_1905,4.102529721801298e-05
fp_1532,4.096319552529127e-05
fp_1265,4.0864396033902314e-05
fp_545,4.06532911453092e-05
fp_413,4.058445708603884e-05
fp_321,4.056500664819345e-05
fp_1517,4.0417281500752175e-05
fp_1784,4.024844841632079e-05
fp_127,3.997923842624275e-05
fp_1224,3.9975007411178383e-05
fp_932,3.995128704176023e-05
fp_1256,3.989706344134572e-05
fp_299,3.986412917228546e-05
fp_2027,3.9786483677041095e-05
fp_1418,3.9702342439949186e-05
fp_1446,3.963148959515946e-05
fp_1634,3.9548328003247035e-05
fp_1076,3.938197788304441e-05
fp_423,3.917485568275865e-05
fp_177,3.8976855407170255e-05
fp_1499,3.892337827867405e-05
fp_716,3.8730815242226364e-05
fp_1801,3.862971705508206e-05
fp_1983,3.846016848412294e-05
fp_259,3.84199437427116e-05
fp_1001,3.839942229117188e-05
fp_1785,3.833275327254963e-05
fp_1780,3.830767580525552e-05
fp_2013,3.821645726647315e-05
fp_268,3.808458812835907e-05
fp_1698,3.7935222723031446e-05
fp_228,3.7914997655759854e-05
fp_430,3.781592877678737e-05
fp_852,3.776712279816259e-05
fp_866,3.7603861748642895e-05
fp_85,3.748669736372094e-05
fp_14,3.743664319429797e-05
fp_1909,3.7176954660183457e-05
fp_0,3.709625329080995e-05
fp_1143,3.6997437026188856e-05
fp_790,3.6908950984894605e-05
fp_1170,3.683164809622263e-05
fp_1125,3.6521006117939595e-05
fp_425,3.645520804709293e-05
fp_1203,3.6396767375576076e-05
fp_1166,3.625387670838889e-05
fp_1639,3.609090542741465e-05
fp_535,3.603520783145764e-05
fp_56,3.594268837672566e-05
fp_65,3.5900333585470064e-05
fp_20,3.572471258799833e-05
fp_333,3.551876551110591e-05
fp_902,3.551477652110283e-05
fp_511,3.5433908369072606e-05
fp_417,3.5293066655053495e-05
fp_1117,3.519661884062059e-05
fp_291,3.519335465246942e-05
fp_1661,3.494723418531158e-05
fp_1321,3.464434534467713e-05
fp_302,3.454650740543587e-05
fp_294,3.422208420482404e-05
fp_973,3.4214976378109034e-05
fp_1015,3.406886899415824e-05
fp_521,3.401392119767227e-05
fp_252,3.3915559596164406e-05
fp_115,3.378788652598515e-05
fp_146,3.371140851592431e-05
fp_1848,3.3675877507606616e-05
fp_1756,3.357527247699543e-05
fp_504,3.3479888332591015e-05
fp_424,3.338186773472762e-05
fp_1724,3.327327040062216e-05
fp_36,3.3052988304202515e-05
fp_435,3.2988896422810754e-05
fp_1259,3.2918846118679575e-05
fp_888,3.287644410981744e-05
fp_832,3.282833310377426e-05
fp_1778,3.265131434897105e-05
fp_836,3.253479078082599e-05
fp_1786,3.247424024385829e-05
fp_659,3.2334191675415224e-05
fp_365,3.229433475400543e-05
fp_1922,3.2278484942929256e-05
fp_803,3.206382114821423e-05
fp_1485,3.156125508982333e-05
fp_1458,3.152551383222936e-05
fp_147,3.144036272954578e-05
fp_733,3.137163044431745e-05
fp_462,3.1314171730853474e-05
fp_1327,3.1224590591055727e-05
fp_118,3.1005825357514835e-05
fp_770,3.094132232939366e-05
fp_1290,3.0896997009661025e-05
fp_1706,3.071457016298831e-05
fp_1930,3.031748968007551e-05
fp_1823,3.031020358526494e-05
fp_1131,3.0195170215989495e-05
fp_1035,3.0171815180184547e-05
fp_216,3.007282891277586e-05
fp_1436,3.005304228178635e-05
fp_691,3.002693267834083e-05
fp_945,2.9906622270753932e-05
fp_2014,2.9591812900220057e-05
fp_1479,2.9585538781879014e-05
fp_29,2.9358401420618916e-05
fp_1752,2.934718153310839e-05
fp_99,2.917692913328468e-05
fp_339,2.9171401338796773e-05
fp_616,2.9021528578293052e-05
fp_1407,2.881157168763169e-05
fp_947,2.8792087677667e-05
fp_508,2.874408253120005e-05
fp_359,2.869763436221005e-05
fp_1353,2.8653105207181066e-05
fp_1810,2.8638924874452383e-05
fp_572,2.847756785459343e-05
fp_709,2.843664150180143e-05
fp_249,2.8360677818200296e-05
fp_837,2.8279115661178966e-05
fp_161,2.8146903971375596e-05
fp_230,2.8132467389733972e-05
fp_1005,2.8123994718191298e-05
fp_883,2.7976449788280786e-05
fp_375,2.795168200309619e-05
fp_1338,2.777455607083535e-05
fp_997,2.7536967733000405e-05
fp_263,2.751913625065291e-05
fp_136,2.736967091172594e-05
fp_757,2.7265520264580783e-05
fp_1173,2.7263747457599914e-05
fp_700,2.7261808334102187e-05
fp_495,2.7230311129359044e-05
fp_169,2.7138649069554356e-05
fp_1684,2.710776012857446e-05
fp_781,2.703578034031565e-05
fp_1088,2.7014212493001374e-05
fp_1865,2.686028646720084e-05
fp_1505,2.6717156951260167e-05
fp_1106,2.6631326756003666e-05
fp_2002,2.6332512635863834e-05
fp_952,2.622246126861398e-05
fp_1021,2.619710741247295e-05
fp_722,2.6111198543045673e-05
fp_1986,2.592903592493148e-05
fp_1284,2.5818924574795162e-05
fp_1904,2.5689708209671677e-05
fp_571,2.5685161915000652e-05
fp_962,2.560639721354154e-05
fp_1891,2.558436939958695e-05
fp_707,2.5502845540793883e-05
fp_1268,2.5314726828350942e-05
fp_1250,2.5244103948651513e-05
fp_501,2.5241379089747743e-05
fp_1419,2.518760032672474e-05
fp_938,2.5172521638371914e-05
fp_1588,2.516311233601219e-05
fp_1866,2.5057193840631542e-05
fp_1711,2.4883927598481684e-05
fp_1028,2.4867518751706326e-05
fp_238,2.469695481667495e-05
fp_554,2.4661237470569657e-05
fp_151,2.402466087993854e-05
fp_1417,2.3883572872070502e-05
fp_2003,2.3574747808310526e-05
fp_612,2.3483878339927763e-05
fp_1294,2.337527486124016e-05
fp_1898,2.3294318125433285e-05
fp_653,2.3273092809836767e-05
fp_67,2.3152204621244998e-05
fp_1167,2.3068659160314507e-05
fp_1972,2.303996542385781e-05
fp_1433,2.3028885920748566e-05
fp_102,2.302515732157455e-05
fp_1316,2.3020664053295272e-05
fp_1610,2.2984534342748524e-05
fp_1083,2.298276121501073e-05
fp_1032,2.2830779628495602e-05
fp_1916,2.2787244383387208e-05
fp_490,2.2746534137324078e-05
fp_553,2.2654650729835437e-05
fp_1694,2.2383636692149987e-05
fp_390,2.2323222481652146e-05
fp_1501,2.2122633443916308e-05
fp_1164,2.186978314358639e-05
fp_712,2.1797298827757445e-05
fp_1222,2.1771006397181256e-05
fp_1055,2.1716121683853603e-05
fp_1136,2.156562655712687e-05
fp_791,2.1537578529506443e-05
fp_648,2.1486263567852392e-05
fp_1354,2.1485515382106985e-05
fp_1011,2.1332121669877507e-05
fp_60,2.1326948618386515e-05
fp_1730,2.1312204767063696e-05
fp_550,2.122031009700248e-05
fp_758,2.1057855374152766e-05
fp_159,2.103446459270241e-05
fp_1350,2.0977372366958214e-05
fp_936,2.069422091331858e-05
fp_1194,2.056018828604711e-05
fp_128,2.021804969619132e-05
fp_1729,2.0176875481421697e-05
fp_1931,1.9972005967324634e-05
fp_37,1.9875164282767442e-05
fp_1739,1.9672239348879326e-05
fp_172,1.9654714394682193e-05
fp_873,1.9634176616710168e-05
fp_597,1.9612471614094553e-05
fp_730,1.948899007833856e-05
fp_1596,1.937685938632081e-05
fp_787,1.9288936880537775e-05
fp_1587,1.9280555405172596e-05
fp_2025,1.927382359485729e-05
fp_51,1.9266020369716576e-05
fp_492,1.9258803549401566e-05
fp_1923,1.922837939017912e-05
fp_1193,1.9209010514737164e-05
fp_52,1.9100460971136794e-05
fp_1804,1.901983705636916e-05
fp_530,1.873595625600442e-05
fp_1805,1.8691290851280476e-05
fp_176,1.8586563386463578e-05
fp_1385,1.8373017191546254e-05
fp_1317,1.8301424841794065e-05
fp_1263,1.822628188798003e-05
fp_1140,1.8177309892825142e-05
fp_1012,1.8173189901165617e-05
fp_98,1.8163677916253256e-05
fp_2007,1.8102634823725844e-05
fp_1297,1.802261666090075e-05
fp_215,1.7964099917414548e-05
fp_332,1.7942611166655176e-05
fp_805,1.7848093866158274e-05
fp_306,1.774306228254785e-05
fp_849,1.7596770834059765e-05
fp_119,1.754282748086367e-05
fp_1266,1.753299079790553e-05
fp_623,1.7408701537006154e-05
fp_1574,1.7356734231465735e-05
fp_863,1.7331032853875515e-05
fp_48,1.7276244386166128e-05
fp_1360,1.7273319935473875e-05
fp_371,1.7189543421294594e-05
fp_186,1.7076804751392245e-05
fp_635,1.697286378504828e-05
fp_1746,1.692795521649692e-05
fp_326,1.6902684638570837e-05
fp_1652,1.6874142624973722e-05
fp_1248,1.6705659737474324e-05
fp_1654,1.6659299765775154e-05
fp_90,1.657080449116163e-05
fp_1456,1.646842702134055e-05
fp_1552,1.642081236084658e-05
fp_489,1.6270204478089993e-05
fp_188,1.6255595246949817e-05
fp_1658,1.6146783828874095e-05
fp_1894,1.6117989425446764e-05
fp_26,1.608930732952131e-05
fp_1158,1.5929539220405966e-05
fp_1403,1.5859334705361898e-05
fp_717,1.5847002835279143e-05
fp_308,1.578562782185926e-05
fp_1384,1.5724487783743306e-05
fp_1605,1.5653693772226124e-05
fp_1186,1.555895983854032e-05
fp_1415,1.5549259469916425e-05
fp_2004,1.5525206456725086e-05
fp_585,1.551537468236892e-05
fp_1590,1.5274455894211796e-05
fp_1699,1.525882440736035e-05
fp_1997,1.518813644266007e-05
fp_987,1.5157207171499613e-05
fp_579,1.5065015873818709e-05
fp_1853,1.5049840505907345e-05
fp_802,1.497167137295722e-05
fp_686,1.491802303490165e-05
fp_132,1.4765191531475377e-05
fp_1992,1.4708309293500534e-05
fp_959,1.4525292602373113e-05
fp_1669,1.4329384662836109e-05
fp_1967,1.4240159812519954e-05
fp_1422,1.423394508389165e-05
fp_1832,1.4220299887804166e-05
fp_747,1.4098257601413541e-05
fp_89,1.3979173862614662e-05
fp_153,1.392609506756484e-05
fp_1844,1.3858096914926139e-05
fp_351,1.3761030183086097e-05
fp_1280,1.3741881314646578e-05
fp_1372,1.3726984841906847e-05
fp_419,1.3561830580916113e-05
fp_1775,1.3509303630030192e-05
fp_1023,1.3442522253309176e-05
fp_1057,1.3286157608486805e-05
fp_928,1.3255998474998006e-05
fp_1633,1.3202795971199103e-05
fp_499,1.3039836954526314e-05
fp_671,1.2999448807936697e-05
fp_1231,1.2931994736660349e-05
fp_209,1.2924706291704616e-05
fp_1369,1.2893275342021723e-05
fp_2033,1.2780676909689134e-05
fp_1366,1.253649880136026e-05
fp_1536,1.2473747859800806e-05
fp_1438,1.2309384834298755e-05
fp_570,1.2291681578561288e-05
fp_912,1.2276170313029512e-05
fp_911,1.2222925077312752e-05
fp_536,1.2194160679168991e-05
fp_1827,1.2128000597507847e-05
fp_741,1.2026852239043596e-05
fp_1644,1.1967703747563055e-05
fp_439,1.1897148519023033e-05
fp_1114,1.1882708948185494e-05
fp_12,1.1623250603703235e-05
fp_486,1.1590008447575561e-05
fp_1672,1.1588962616448512e-05
fp_979,1.1462039729394726e-05
fp_1555,1.145586277409771e-05
fp_1874,1.127338167735501e-05
fp_961,1.124708777887761e-05
fp_2020,1.1240905173973577e-05
fp_884,1.1239840194814516e-05
fp_853,1.1208611681262565e-05
fp_1296,1.1204159685111735e-05
fp_1855,1.1169144398486528e-05
fp_68,1.105206834726286e-05
fp_1098,1.104218743158462e-05
fp_772,1.100410396142348e-05
fp_1243,1.0975785257312226e-05
fp_690,1.0776511850558686e-05
fp_1514,1.0659372476951146e-05
fp_1320,1.0603390910660058e-05
fp_1200,1.0566992197097505e-05
fp_523,1.0565824114481562e-05
fp_1013,1.0463905673582862e-05
fp_1950,1.040961222143713e-05
fp_27,1.0328229100336343e-05
fp_1120,1.0088680029706434e-05
fp_894,9.9905991009047e-06
fp_1764,9.944384054106834e-06
fp_876,9.91525553685147e-06
fp_1709,9.915034794246722e-06
fp_1487,9.79100512496972e-06
fp_1753,9.714841298345373e-06
fp_1515,9.688895214426739e-06
fp_846,9.673431381305838e-06
fp_1889,9.670803601342615e-06
fp_370,9.56733558896291e-06
fp_701,9.532437506257117e-06
fp_298,9.311313711181955e-06
fp_1702,9.26153256514936e-06
fp_1326,9.149085388317336e-06
fp_1990,9.131773230387133e-06
fp_1769,9.105114719446326e-06
fp_1779,9.096464514844852e-06
fp_1229,8.912645604003003e-06
fp_234,8.839936768287247e-06
fp_756,8.79328861259998e-06
fp_982,8.664031971816352e-06
fp_378,8.568884639522016e-06
fp_1034,8.563722034279506e-06
fp_1937,8.506171365244522e-06
fp_1441,8.360885997874401e-06
fp_1665,8.351610202884788e-06
fp_265,8.284850931180135e-06
fp_761,8.281811539502299e-06
fp_1319,8.128785081749897e-06
fp_983,8.084312341644855e-06
fp_1662,8.031569651280433e-06
fp_456,7.949273346817621e-06
fp_1241,7.924398572451626e-06
fp_1306,7.907983118102703e-06
fp_335,7.900105431838878e-06
fp_1546,7.784239655204605e-06
fp_1580,7.644529103783498e-06
fp_1760,7.566626525764905e-06
fp_1788,7.3269246890744874e-06
fp_327,7.222052968144097e-06
fp_654,7.067028082125951e-06
fp_1609,7.031087893864347e-06
fp_996,6.935322480770021e-06
fp_1480,6.9352006288583614e-06
fp_16,6.886500681051017e-06
fp_1329,6.868069468155558e-06
fp_380,6.820297514383949e-06
fp_1509,6.709652617106452e-06
fp_1584,6.676482070493476e-06
fp_190,6.602090962995235e-06
fp_1508,6.5742903176586065e-06
fp_1061,6.5074938849606686e-06
fp_1608,6.487682998183445e-06
fp_1934,6.450651191804123e-06
fp_1751,6.358443370870977e-06
fp_1363,6.270326060675265e-06
fp_625,6.19862640223335e-06
fp_858,6.168309349518622e-06
fp_1121,6.096925877504538e-06
fp_125,5.993049535481841e-06
fp_1527,5.982816186610032e-06
fp_526,5.822864789649686e-06
fp_609,5.7839625809208445e-06
fp_591,5.77978156990072e-06
fp_1521,5.7506952312011415e-06
fp_586,5.7185464528911455e-06
fp_561,5.690366746092374e-06
fp_1868,5.673199891928299e-06
fp_721,5.583088693849089e-06
fp_1630,5.507518840552496e-06
fp_848,5.4926834520615366e-06
fp_1095,5.487647970245966e-06
fp_533,5.267529254486877e-06
fp_320,5.188421123094459e-06
fp_1838,5.127922434213894e-06
fp_629,5.068392963985729e-06
fp_1469,4.9719754466769895e-06
fp_131,4.713781810620454e-06
fp_1674,4.696503369319381e-06
fp_546,4.575783025868258e-06
fp_350,4.553863389373547e-06
fp_243,4.434744462611777e-06
fp_1717,4.434405257180526e-06
fp_697,4.410669032532408e-06
fp_460,4.396974936161928e-06
fp_1178,4.389976762552719e-06
fp_1819,4.377331304283641e-06
fp_1151,4.3736368665057715e-06
fp_1027,4.3365805933081255e-06
fp_1869,4.273751137476795e-06
fp_1030,4.216984131836027e-06
fp_986,4.151777642091888e-06
fp_694,4.142924950704993e-06
fp_946,4.1221224372424664e-06
fp_604,4.014183646894146e-06
fp_47,3.9606344715429e-06
fp_1387,3.8897441908967815e-06
fp_464,3.869149883896646e-06
fp_1054,3.780837080008773e-06
fp_1770,3.6300969323835205e-06
fp_1172,3.5548955743706674e-06
fp_101,3.521795466623289e-06
fp_1591,3.4965851813401884e-06
fp_337,3.4897530217020236e-06
fp_103,3.4763240311590784e-06
fp_167,3.4719181095229146e-06
fp_539,3.4381290340832195e-06
fp_666,3.368078586486483e-06
fp_675,3.305794769404751e-06
fp_1896,3.2737774252431277e-06
fp_38,3.1935974387217026e-06
fp_160,3.161652061754186e-06
fp_1766,3.045686502983659e-06
fp_7,3.037935514925945e-06
fp_484,3.02045151356992e-06
fp_443,2.9815233979687065e-06
fp_1537,2.9664284804043672e-06
fp_1742,2.9064456744162203e-06
fp_1141,2.7766979428919697e-06
fp_1102,2.726714707708351e-06
fp_1486,2.703989081027125e-06
fp_900,2.5737960980602476e-06
fp_783,2.484847842671251e-06
fp_1112,2.4367613525392276e-06
fp_1512,2.339106952300381e-06
fp_890,2.33149764889757e-06
fp_1373,2.315000895481758e-06
fp_1731,2.3067784584308277e-06
fp_1192,2.0809885165958457e-06
fp_1885,2.0238532535125603e-06
fp_1380,1.7878272458862827e-06
fp_392,1.784426076511181e-06
fp_605,1.7662111307362782e-06
fp_1583,1.6490360823526364e-06
fp_198,1.6352042084376615e-06
fp_248,1.6301529647209283e-06
fp_913,1.627735478853482e-06
fp_1010,1.600027443904659e-06
fp_840,1.5328818238331482e-06
fp_759,1.3150906374502907e-06
fp_117,1.2375192703212307e-06
fp_303,1.0304516206788859e-06
fp_410,6.333929907113558e-07
fp_1984,3.3893274721553467e-07
fp_621,2.4118854094654176e-18
fp_1961,1.679050310443638e-19
fp_830,8.481879921823744e-20
fp_1452,4.774185702706057e-21
fp_17,0.0
fp_185,0.0
fp_1899,0.0
fp_935,0.0
fp_2017,0.0
fp_934,0.0
fp_1897,0.0
fp_1146,0.0
fp_179,0.0
fp_929,0.0
fp_1893,0.0
fp_1892,0.0
fp_1301,0.0
fp_926,0.0
fp_1304,0.0
fp_180,0.0
fp_1903,0.0
fp_1305,0.0
fp_2036,0.0
fp_1149,0.0
fp_165,0.0
fp_960,0.0
fp_958,0.0
fp_166,0.0
fp_22,0.0
fp_1919,0.0
fp_955,0.0
fp_1917,0.0
fp_953,0.0
fp_1915,0.0
fp_1914,0.0
fp_1113,0.0
fp_1279,0.0
fp_173,0.0
fp_175,0.0
fp_1283,0.0
fp_1287,0.0
fp_1908,0.0
fp_1288,0.0
fp_178,0.0
fp_942,0.0
fp_941,0.0
fp_1888,0.0
fp_194,0.0
fp_923,0.0
fp_1115,0.0
fp_1860,0.0
fp_1859,0.0
fp_1858,0.0
fp_1857,0.0
fp_1330,0.0
FractionCSP3,0.0
fp_1854,0.0
fp_1332,0.0
fp_218,0.0
fp_226,0.0
fp_1333,0.0
fp_897,0.0
fp_1336,0.0
fp_1847,0.0
fp_891,0.0
fp_236,0.0
RotBonds,0.0
fp_1340,0.0
fp_1344,0.0
fp_244,0.0
fp_1840,0.0
fp_5,0.0
fp_1325,0.0
fp_903,0.0
fp_918,0.0
fp_1884,0.0
fp_1119,0.0
fp_200,0.0
fp_1880,0.0
fp_920,0.0
fp_205,0.0
fp_207,0.0
fp_1876,0.0
fp_919,0.0
fp_1873,0.0
fp_211,0.0
fp_1872,0.0
fp_1871,0.0
fp_1870,0.0
fp_6,0.0
fp_1311,0.0
fp_914,0.0
fp_1322,0.0
fp_904,0.0
fp_1864,0.0
fp_1925,0.0
fp_1107,0.0
fp_164,0.0
fp_1221,0.0
fp_1993,0.0
fp_1073,0.0
fp_1195,0.0
fp_1196,0.0
fp_1197,0.0
fp_1201,0.0
fp_81,0.0
fp_2021,0.0
fp_1052,0.0
fp_1049,0.0
fp_1046,0.0
fp_86,0.0
fp_1081,0.0
fp_88,0.0
fp_1213,0.0
fp_1026,0.0
fp_95,0.0
fp_1977,0.0
fp_1217,0.0
fp_1219,0.0
fp_1220,0.0
fp_63,0.0
fp_61,0.0
fp_1191,0.0
fp_1179,0.0
fp_45,0.0
fp_1072,0.0
fp_1071,0.0
fp_46,0.0
fp_1176,0.0
fp_1070,0.0
fp_2018,0.0
fp_2009,0.0
fp_40,0.0
fp_1182,0.0
